subject	session	row	p_utts	c_utts	context
42	3	311	---		M and F talking.
42	3	441	---		F talking to M.
42	3	454	---		M talking to F.
42	3	490	---		M and F talking.
42	3	492	---		M and F talking.
42	3	494	---		M and F talking.
42	3	533	---		M and F talking.
42	3	750	---		F talking to M.
42	3	767	---		M and F talking.
42	3	768	we found the batteries for the vacuum cleaner, so it's working now.		M talking to F.
42	3	769			C gestures towards vacuum cleaner b/c M and F are talking about it.
42	3	770	---		M and F talking.
42	3	876	---		M and F talking.
42	3	1001	---		M talking to F.
42	3	1003	---		M talking to F.
42	3	1005	---		M talking to F; he starts talking while she is.
42	3	1125	---		M and F talking.
42	3	1134	---		M and F talking.
42	3	1145	---		M and F talking.
42	3	1148	---		M talking to F.
42	3	1149	uh+oh.		F talking at same time as M.
42	3	1152	---		M talking to F.
42	3	1160	---		M talking to F.
42	3	1162	---		M and F talking.
42	3	1163	---		M and F talking.
42	3	1190	---		M and F talking.
42	3	1227	---		M and F talking.
42	3	1229	---		F talking to M.
42	3	1231	---		M and F talking.
42	3	1238	---		F talking to M.
42	3	1239	---		M talking to F.
42	3	1240	---		M and F talking.
42	3	1249	---		M and F talking.
42	3	1251	---		F talking to M.
42	3	1254	---		F talking to M.
42	3	1256	---		M and F talking.
42	3	1328	---		M and F talking.
42	3	1331	why'd you have to put batteries in that thing?		F talking to M.
42	3	1332	---		M talking to F.
42	3	1356	---		M and F talking.
42	3	1380	---		M and F talking.
42	3	1393	---		M and F talking.
42	3	1447	### work.		F and M talking at same time.
42	3	1448	yeah, you got to buy batteries.		F and M talking at same time.
42	3	1471	---		F talking to M.
42	3	1481	---		F talking to M.
42	3	1487	---		M and F talking.
42	3	1535	---		M and F talking.
42	3	1538	---		M and F talking.
42	3	1539	---		M and F talking while C watches TV.
42	3	1542	---		F talking to M.
42	3	1544	---		M and F talking.
42	3	1558	---		F talking to M.
42	3	1575	---		M and F talking.
42	3	1595	---		M talking to F.
42	3	1600	---		M and F talking.
42	3	1605	---		M and F talking.
42	3	1611	---		M and F talking.
42	3	1614	---		M and F talking.
42	3	1661	---		F talking to M.
42	3	1692	---		M talking to F.
42	3	1731	---		M talking to F.
42	3	1823	---		M and F talking.
42	4	730	---		F talking to dogs.
42	4	737	---		F talking to dogs.
42	4	771	---		F talking to M.
42	4	773	---		M and F talking.
42	4	776	---		M and F talking.
42	4	779	---		M talking to F.
42	4	783	---		M talking to F.
42	4	784	---		F talking to M.
42	4	795	---		M and F talking.
42	4	1082	---		M and F talking.
42	4	1084	---		M talking to F.
42	4	1085	---		F talking on the phone.
42	4	1087	---		M and F talking.
42	4	1101	---		F talking to dog.
42	4	1111	---		F talking to dog.
42	4	1113	---		M and F talking.
42	4	1114	---		F talking to dog.
42	4	1115	---		M and F talking.
42	4	1118	---		F talking to dog outside
42	4	1147	---		M and F talking.
42	4	1187	---		M and F talking.
42	4	1199	---		F talking to cat.
42	4	1203	---		M and F talking.
42	4	1219	---		M talking to F.
42	4	1233	---		F talking to E.
42	4	1241	---		M and F talking.
42	4	1306	---		M and F talking.
42	4	1310	---		F talking to animal in the other room.
42	4	1313	---		M and F talking.
42	4	1333	---		M and F talking.
42	4	1371	---		M and F talking.
42	4	1576		horn.	C saying part of Fog Horn Leg Horn.
42	4	2129	---		M talking to F.
42	4	2151	---		M and F talking.
42	4	2185	---		F talking to M.
42	4	2200	---		M and F talking.
42	4	2202	is that Bonkers?		M talking to F.
42	4	2203	---		F talking to M.
42	4	2206	---		M and F talking.
42	4	2223	---		M talking to F.
42	4	2225	---		F talking to M.
42	4	2227	---		M talking to F.
42	4	2267	---		M and F talking.
42	4	2297	---		M and F talking.
42	4	2301	---		F talking to M.
42	4	2304	---		M and F talking.
42	4	2315	---		F talking to M.
42	4	2317	---		M and F talking.
42	4	2348	---		M and F talking.
42	4	2358	---		M and F talking.
42	4	2534	---		M and F talking.
42	4	2550	---		M and F talking.
42	4	2561	---		M and F talking.
42	4	2563	---		M and F talking.
42	4	2569	---		M and F talking.
42	4	2577	---		M and F talking.
42	4	2581	---		M and F talking.
42	4	2588	---		F talking to M.
42	4	2591	---		M and F talking.
42	4	2594	---		M and F talking.
42	4	2647	---		F talking to M.
42	4	2649	---		M and F talking.
42	4	2651	---		F talking to M.
42	4	2655	---		F talking to M.
42	4	2660	---		F talking to E.
42	5	6	---		M talking to F.
42	5	39	---		F talking to M.
42	5	275	---		M and F talking.
42	5	330	---		F talking on the phone.
42	5	374	---		F hangs up the phone; M and F talking.
42	5	466	---		M and F talking.
42	5	488	---	Stephanie too.	F talking to cat.
42	5	821	---		F talking to M.
42	5	823	---		M and F talking.
42	5	859	---		F talking to M.
42	5	978	---		F talking to M.
42	5	980	---		F talking to M.
42	5	1011	---		F talking to M.
42	5	1013	---		M and F talking.
42	5	1026	---		M talking to F.
42	5	1038	---		M and F talking.
42	5	1048	---		M and F talking.
42	5	1053	---		M and F talking.
42	5	1132	---		F talking to M.
42	5	1155	---		M and F talking.
42	5	1179	---		M and F talking.
42	5	1212	---		F talking to M.
42	5	1213	he's been throwing it lately.		F talking to M.
42	5	1255	---		M and F talking.
42	5	1262	---		M and F talking.
42	5	1277	---		F and M talking.
42	5	1290	---		M and F talking.
42	5	1328	---		F talking to M.
42	5	1336	---		F talking to M.
42	5	1350	---		M and F talking.
42	5	1367	---		M and F talking.
42	5	1385	---		F talking to E. Tape skips.
42	5	1398	---		F talking to M.
42	5	1400	---		F talking to M.
42	5	1437	---		F talking to cat.
42	5	1451	---		M and F talking.
42	5	1462	---		F talking to M.
42	5	1466	---		F talking to E.
42	5	1523	---		M and F talking.
42	5	1682	---		M talking to F.
42	5	1693	---		F talking to E.
42	5	1824	---		M and F talking.
42	6	8	---		F talking to M.
42	6	45	---		F and M talking.
42	6	52	---		M and F talking.
42	6	54	---		M and F talking.
42	6	58	---		F and M talking.
42	6	79	---		F talking to M.
42	6	99	---		F and M talking.
42	6	133	---		M talking to F.
42	6	139	---		F talking to M.
42	6	146	---		F and M talking.
42	6	210	---		M and F talking.
42	6	223	---		F talking to M.
42	6	226	---	he ###.	F talking to M.
42	6	262	---		M and F talking.
42	6	276	---		M and F talking.
42	6	319	---		M and F talking.
42	6	355	---		M and F talking.
42	6	357	---		F talking to M.
42	6	359	---		M and F talking.
42	6	363	---		M and F talking.
42	6	371	---		F and M talking.
42	6	388	---		F talking to cat.
42	6	389	---		F and M talking.
42	6	400	---		F and M talking.
42	6	424	---		F and M talking.
42	6	442	---		F and M talking.
42	6	445	---		M and F talking.
42	6	447	---		F and M talking.
42	6	449	---		F and M talking.
42	6	463	---		M talking to F.
42	6	465	---		M and F talking.
42	6	479	---		F and M talking in front room; C in kitchen.
42	6	482	---		F talking to M.
42	6	542	---		M and F talking.
42	6	552	---		F and M talking.
42	6	624	---		M and F talking.
42	6	625	see, Blues_Stock.		M talking to F.
42	6	626	Blues_Stock.		F talking to M.
42	6	629	---		M talking to F.
42	6	630		it is not Blues_Stock.	That's the name of the special Blue's Clues show they're doing; M and F were just talking about it.
42	6	652	---		M talking to F.
42	6	654	---		F and M talking.
42	6	663	---		F and M talking.
42	6	791	---		F talking to cat.
42	6	796	he needs his claws trimmed.		F talking to M.
42	6	797	---		M and F talking.
42	6	857	---		F and M talking.
42	6	889	---		F talking to M.
42	6	895	---		F and M talking.
42	6	929	---		F talking to cat.
42	6	930	---		F talking to M.
42	6	956	---		F and M talking; M just got off the phone.
42	6	959	---		M and F talking.
42	6	963	---		F talking to M.
42	6	968	---		F and M talking.
42	6	984	---		M and F talking.
42	6	988	---		M talking to F.
42	6	990	---		F and M talking.
42	6	998	---		M and F talking.
42	6	1012	---		F talking to M.
42	6	1093	---		F and M talking.
42	6	1238	---		F and M talking.
42	6	1244	---		M talking to F.
42	6	1247	---		F and M talking.
42	6	1249	---		M talking to F.
42	6	1257	---	###	F and M talking.
42	6	1261	---		M talking to F.
42	6	1262	---	###	F talking to M.
42	6	1263	---		M talking to F.
42	6	1320	---		M and F talking.
42	6	1321	---		F talking to cat.
42	6	1348	---		F and M talking.
42	6	1368	---	that a ###.	M talking to F.
42	6	1403	---		M and F talking.
42	6	1429	---		F and M talking.
42	6	1433	---		F talking to cat.
42	6	1434	---		F and M talking.
42	6	1461	---		F and M talking.
42	6	1464	---		F and M still talking.
42	6	1496	---		F talking to M.
42	6	1520	---		F talking to M (she's still on the phone).
42	6	1526	---	###	F and M talking.
42	6	1556	---		F talking to himself.
42	6	1588	---		M talking to F (she's still on the phone).
42	6	1594	---		F talking to M (she's still on the phone).
42	6	1638	---		F and M talking.
42	6	1644	---		M and F talking.
42	8	932	---		F and M talking
42	9	212			Sib talking to F
42	9	288			Sib talking to F
42	9	366			Sib talking to F
42	9	500			Sib talking to F
42	9	645			Sib talking to F
42	9	834			Sib talking to C; END OF TAPE ONE
42	9	938			Sib talking to F
42	9	992			Sib talking to F
42	9	1073			Sib talking to F
42	9	1207			Sib talking to F
42	9	1272			Sib talking to F
42	10	101			Abby talks to F
42	10	148			Abby talks to F
42	10	215			Abby talks to F
42	10	330			Abby talks to F
42	10	459			Abby talks to F
42	10	532			Abby talks to F
42	10	686			Abby talks to F
42	10	799			Abby talks to F
42	10	897			Abby talks to F
42	10	977			Abby talks to F
42	10	1030			Abby and Abby's mother talks to F
42	10	1171			Abby talks to F
43	9	426		you have to see the sandcastles?	mother goes inside the house while child talks to Father
43	10	995		dad.	C talking to F
43	10	1335		is it mozzarella or Mexican?	C talking to F
43	11	898			F talks to C
43	11	953			F talks to C
43	11	1026			F talks with C
43	11	1074			F talking with C
43	11	1166			F talks to C
43	11	1272			F talks to C
44	1	419	that's milk in spanish.		People on TV saying the word milk in spanish while showing pictures of it.
44	2	25	---		M either talking to E or F.
44	2	46	---		M talking to F.
44	2	72	---		M talking to F.
44	2	105	---		M talking to F.
44	2	106	---		M talking to F.
44	2	110	---		M talking to F.
44	2	128	---		M talking to F.
44	2	129	---		M and F talking in kitchen while C stares at E/camera.
44	2	131	---		M talking to F.
44	2	136	---		M talking to F.
44	2	142	---		M talking to F.
44	2	147	---		M talking to F.
44	2	156	---		M talking to F.
44	2	297	---		M talking to F.
44	2	357	---		M talking to F.
44	2	359	---		F and M talking.
44	2	361	---		M talking to F.
44	2	364	---		M talking to F.
44	2	387	---		M talking to F.
44	2	395	---		M talking to F.
44	2	477	---		M talking to F.
44	2	587	---		M talking to F.
44	5	175	---		M talking to F on phone until 19:39 when she hands C the phone.
44	5	185	---		M talking to F on phone; hands C the phone.
44	5	191		hello.	C talking to F on the phone.
44	5	225	---		M talking to F again on phone.
44	8	57			M and F talking; M on phone
44	8	58			F talking to C
44	8	94			F talking to C
44	8	501			F talking to C
44	8	555			F talking to C
44	8	591			F talking to C
44	8	660			F talking to C
44	8	800			F talking to C
44	8	868			F talking to C
44	8	939			F talking to C
44	8	1002			F talking to C
44	8	1008			F talking to C
44	8	1029			F talking to C
44	9	263			F talking to C
44	10	490			F and E talking
44	10	537			F talking to C
44	10	654			F talking to C
44	10	805			F talking to C
44	11	465			F talks to E
44	11	466			F talks to C
44	12	999			E talks to PCG
45	6	992	---		F talking to C
45	6	1000		dad, come in here.	C talking to F
45	6	1005	---		F and M talking
45	6	1011	---		M talking to F
45	6	1014	---		M and F talking
45	6	1019	---		F talking to C
45	6	1022	---		F talking to C
45	6	1033	---		F talking to C
45	6	1044	---		F talking to C
45	6	1051	---		F talking to C
45	6	1057	---		M and F talking
45	6	1065	---		F talking to C
45	6	1079	---		F talking to C.
45	6	1092	---		F talkikng to C
45	6	1097	---		F talking to C
45	6	1176	---		M talking to F
45	11	68	and I want to do -- we have to do them for your class+mates too ok?		M talks with F
45	12	72		it was too small and my head's bigger than small.	M talks with F
47	2	190	beating a drum.		M talking about television show, TV not visible
47	3	85	###		M says something to C that is not comprehensible
47	4	225	you're welcome.		sib has said thank you
47	4	694		cool.	sib has been saying \"cool\"
47	4	822		three.	sib says \"Casey is three\"
47	4	909		a you.	sib has said \"is that you?\"
47	4	1742		I did.	sib has just said \"I did\"
47	5	380		my.	sib is saying \"mine\"
47	5	610		### side	C talking to sib
48	7	1612		see, the ice+cream is big because it get -- it get -- it's -- it's ###	C is apparently saying \"high\" when ###, but his pronounciation bears no resemblance to it
48	7	2189			M talking to nanny/father?
48	8	411	yeah.		M talking to sib but gesturing to C.
48	8	819	what else do you want to get out?		M gesturing to sib, talking to C.
48	8	1108	good.		M talking to sib but gesturing to C.
48	8	1974			Sib talking to M; END OF TAPE 1
49	1	29	###		F looks up, says something.
49	1	35	---		F talking to E.
49	1	36	---		F talking to E.
49	1	37	---		F talking to E. F puts C in highchair.
49	1	49	---		F talking to E.
49	1	63	---		F talking to E.
49	1	67	hey Timmy, this is Ward.		F puts head under tray, talks in disguised voice.
49	1	123	---		F talking to E.
49	1	175	###		F talks to C quietly.
49	1	176	###		F talks to C quietly.
49	1	182	---		F talking to E.
49	1	191	---		F talking to E.
49	1	240	---		F talking to E.
49	1	288	---		F talking to E.
49	1	352	---		F talking to E.
49	1	353	---		F talking to E.
49	1	414	---		F talking to E.
49	1	415	---		F talking to E.
49	1	416	---		F talking to E.
49	1	457	---		F talking to E.
49	1	462	---		F talking to E.
49	1	482	---		F answers phone. F talking to M on phone.
49	1	483	hi.		F still on phone, F looks down, talks to C.
49	1	501	---		F talking to E.
49	1	525	---		F answers phone. F talking to M on phone.
49	1	530	---		F talking to E.
49	1	532	---		F talking to E.
49	1	539	---		F talking to E.
49	1	540	---		F talking to E.
49	1	541	---		F talking to E.
49	1	542	---		F talking to E.
49	1	585	---		F talking to E.
49	1	586	---		F talking to E.
49	1	587	---		F talking to E.
49	1	622	---		C behind couch. F talking to E.
49	1	623	---		F talking to E.
49	1	624	---		F talking to E.
49	1	625	---		F talking to E.
49	1	631	---		F talking to E.
49	1	632	---		F talking to E.
49	1	634	---		F talking to E. F moves toys.
49	1	635	---		F talking to E.
49	1	636	---		F talking to E.
49	1	637	---		F talking to E.
49	1	638	---		F talking to E.
49	1	692	---		F talking to E.
49	1	739	---		F talking to E.
49	1	740	---		F talking to E.
49	1	741	---		F talking to E.
49	1	778	---		F talking to E.
49	1	825	---		F talking to E.
49	1	826	---		F talking to E.
49	1	827	---		F talking to E.
49	1	828	---		F talking to E.
49	1	829	---		F talking to E.
49	1	830	---		F talking to E.
49	1	831	---		F talking to E.
49	1	832	---		F talking to E.
49	1	833	---		F talking to E.
49	1	834	---		F talking to E.
49	1	835	---		F talking to E.
49	1	969	---		F talking to E.
49	1	970	---		F talking to E. F gives juice to C.
49	1	971	---		F talking to E.
49	1	972	---		F talking to E.
49	1	1024	---		F talking to E.
49	1	1026	---		F talking to E.
49	1	1075	---		F talking to E.
49	2	2	---		F talking to E
49	2	7	---		F talking on phone while C plays by himself in living room
49	2	10			C playing behind couches while F talks on phone
49	2	13	---		F talking to E
49	2	31	what's going on?		F talking to C about TV show
49	2	46	---		F talking to E
49	2	52	---		F talking on phone.
49	2	60			C watching TV while F talks on phone
49	2	120	---		F talking to C
49	2	167	---		F talking to E
49	2	188	---		F talking to E
49	2	218	---		F talking to E
49	2	239	---		F talking to E
49	2	304	---		F talking to E
49	2	320	---		F talking to E
49	2	376			C playing in his bedroom while F talks on phone
49	2	379	---		F talking on phone
49	2	388			C playing in bedroom while F talks on phone
49	2	450	---		F talking to E
49	2	478	---		F talking to E
49	2	486	---		F talking on phone
49	2	487			F talking on phone while C plays in his bedroom
49	2	507	---		F talking to E
49	2	626	---		F talking on phone
49	2	684	---		F talking to E
49	2	692	---		F talking to E
49	2	703	---		F talking to E
49	2	725	---		F talking to E
49	2	735	they're going to build a snow+man.		F talking about characters on TV
